test_accuracy,test_precision,test_recall,test_f1,test_f2,test_g_mean,test_roc_auc,activity_label,model,random_state,MolMR,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,LabuteASA,MolLogP,qvina,rfscore_qvina,plants,rfscore_plants
0.8027432345903683,0.34642454431681596,0.4188405797101449,0.37845845042151743,0.4014573449739025,0.6009307574038002,0.6431253704003017,r_active,RandomForestClassifier,27,0,1,1,1,0,1,1,0,0,0,0
0.7465541064267178,0.29816838032207094,0.5587761674718196,0.38838305273628954,0.47509194267128957,0.6587930066985928,0.6684834988536297,r_active,KNeighborsClassifier,27,0,1,1,1,0,1,1,0,0,0,0
0.7285309877666565,0.2881883215813812,0.6035426731078904,0.3897973858356238,0.4947723912838078,0.6715897032367635,0.676616441882322,r_active,LinearSVC,27,0,1,1,1,0,1,1,0,0,0,0
0.8006167222727733,0.3414420485175202,0.4112721417069243,0.37307200107765875,0.395075801501106,0.5960419757640109,0.6387215727121982,r_active,XGBClassifier,27,0,1,1,1,0,1,1,0,0,0,0
0.7624304923667982,0.26263455573800404,0.35990338164251207,0.30266424078305265,0.33419898597094283,0.542568662885369,0.5950694107716897,r_active,DecisionTreeClassifier,27,0,1,1,1,0,1,1,0,0,0,0
0.7168772958581875,0.27805086947059526,0.6033816425120774,0.3805933484504913,0.4888459058671824,0.6660249503407673,0.6697205610329903,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,1,1,0,0,0,0
0.706244734270212,0.2674633159108791,0.5954911433172303,0.3690787149927443,0.47812163357351545,0.6569935093224527,0.6601991032571282,r_active,LogisticRegression,27,0,1,1,1,0,1,0,1,0,0,0
0.7858086475920872,0.2864739115985377,0.3159420289855072,0.2991447728516694,0.3086395678988271,0.5222004532066048,0.5904369376649964,r_active,RandomForestClassifier,27,0,1,1,1,0,1,0,1,0,0,0
0.7359619856435143,0.2801489224455382,0.5148148148148147,0.3619925520014726,0.43996932172770453,0.6308773218683691,0.6440245077791545,r_active,KNeighborsClassifier,27,0,1,1,1,0,1,0,1,0,0,0
0.7020051899032791,0.2669028370726981,0.610305958132045,0.37124671371246715,0.48519720864632077,0.6614581470175068,0.6638890385455765,r_active,LinearSVC,27,0,1,1,1,0,1,0,1,0,0,0
0.7910828025477707,0.3035714285714286,0.34541062801932365,0.3228074719676823,0.3359009074555604,0.5465680569236572,0.6057908158683979,r_active,XGBClassifier,27,0,1,1,1,0,1,0,1,0,0,0
0.7508003909277795,0.2698148148148148,0.42689210950080514,0.33046933573249365,0.3821973233737939,0.5850883424637967,0.6161722009709726,r_active,DecisionTreeClassifier,27,0,1,1,1,0,1,0,1,0,0,0
0.690341387793617,0.26256490134994803,0.6325281803542673,0.37089610724190264,0.49317347048168214,0.6652994218204716,0.666326048045783,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,1,0,1,0,0,0
0.7073096754625418,0.2698039215686274,0.6028985507246377,0.37275184046221227,0.4834681849965039,0.6610940897277114,0.6639028069608318,r_active,LogisticRegression,27,0,1,1,1,0,1,0,0,1,0,0
0.7836753951403633,0.28973013493253374,0.3380032206119163,0.3112737097885612,0.3265694153308863,0.538374621964314,0.598369640045735,r_active,RandomForestClassifier,27,0,1,1,1,0,1,0,0,1,0,0
0.7210966198227345,0.2668171897343268,0.5222222222222221,0.3522697242697243,0.43716421867187477,0.6274669111597638,0.6384345311854606,r_active,KNeighborsClassifier,27,0,1,1,1,0,1,0,0,1,0,0
0.7020018198362147,0.27006692050305764,0.6251207729468599,0.37702255459581896,0.49474494891662535,0.6684248400331242,0.6700572885799976,r_active,LinearSVC,27,0,1,1,1,0,1,0,0,1,0,0
0.7762443972635055,0.28008658008658005,0.3526570048309179,0.3121514415592503,0.335235950096461,0.546105296482541,0.6001203239767973,r_active,XGBClassifier,27,0,1,1,1,0,1,0,0,1,0,0
0.7369999662993294,0.23362948436045242,0.3608695652173913,0.28272504040128443,0.32456004200175065,0.534966640623042,0.5806826140832929,r_active,DecisionTreeClassifier,27,0,1,1,1,0,1,0,0,1,0,0
0.690341387793617,0.263767189720378,0.6397745571658615,0.37345570776743164,0.49772077767222206,0.668634205919834,0.6693296577650868,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,1,0,0,1,0,0
0.6913995888518181,0.2554552836336352,0.5956521739130435,0.35699706446271723,0.46953222437195014,0.6479185047228787,0.6516055169441302,r_active,LogisticRegression,27,0,1,1,1,0,0,1,1,0,0,0
0.8048933373774139,0.3354770553784565,0.3526570048309179,0.3426217807648843,0.34825433053600974,0.5567803181716083,0.6168489485121132,r_active,RandomForestClassifier,27,0,1,1,1,0,0,1,1,0,0,0
0.7338219930576618,0.28152639538842833,0.5439613526570048,0.3710075576316889,0.4584584273936536,0.6453255501288686,0.6548803045812905,r_active,KNeighborsClassifier,27,0,1,1,1,0,0,1,1,0,0,0
0.690341387793617,0.25459863029268714,0.5956521739130435,0.35618081196861245,0.4689839921164008,0.6473588303083182,0.650985938257637,r_active,LinearSVC,27,0,1,1,1,0,0,1,1,0,0,0
0.8133522057088935,0.3661536736467356,0.39710144927536234,0.38028985507246377,0.39000300206069055,0.592062609253653,0.6403103281073218,r_active,XGBClassifier,27,0,1,1,1,0,0,1,1,0,0,0
0.7550635257641627,0.26639687352253555,0.3977455716586151,0.3186229913353151,0.36161075746470744,0.5673626351605258,0.6065555615418231,r_active,DecisionTreeClassifier,27,0,1,1,1,0,0,1,1,0,0,0
0.6882216156101505,0.25789250876887276,0.6177133655394524,0.36347969824326937,0.4823547711498754,0.656944820691974,0.6589186406383756,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,0,1,1,0,0,0
0.6892764466012874,0.2559331759459637,0.6030595813204509,0.35909365741580507,0.4739854519634897,0.6512875865356355,0.6534504845883543,r_active,LogisticRegression,27,0,1,1,1,0,0,1,0,1,0,0
0.7826273042833553,0.29584229390681,0.36763285024154585,0.32736689217597376,0.3502400544093498,0.5586664290252539,0.610086561428084,r_active,RandomForestClassifier,27,0,1,1,1,0,0,1,0,1,0,0
0.7295858187577933,0.2759098063757562,0.5365539452495974,0.3641558319438358,0.4509669130358785,0.6391955557716235,0.6493178648181072,r_active,KNeighborsClassifier,27,0,1,1,1,0,0,1,0,1,0,0
0.6882148754760219,0.2567418213969938,0.6103059581320451,0.36119184255746845,0.4781453989200468,0.654102316766811,0.655834515621165,r_active,LinearSVC,27,0,1,1,1,0,0,1,0,1,0,0
0.7688336197890338,0.2889880952380952,0.4115942028985507,0.3393199861406125,0.3791844154726561,0.5839285005827649,0.6202952427132159,r_active,XGBClassifier,27,0,1,1,1,0,0,1,0,1,0,0
0.7508172412631011,0.26597016537085033,0.4120772946859903,0.3229768971808907,0.370992528466314,0.57631441635101,0.6100039509365516,r_active,DecisionTreeClassifier,27,0,1,1,1,0,0,1,0,1,0,0
0.6892697064671586,0.263687383785423,0.6397745571658615,0.37313672352409794,0.4972980924067881,0.6679373613347254,0.6687100790785938,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,0,1,0,1,0,0
0.6797290466080274,0.2489692769566826,0.6032206119162641,0.35200403320251133,0.46888543485253636,0.6457571353767422,0.6479547917078222,r_active,LogisticRegression,27,0,1,1,1,0,0,0,1,1,0,0
0.7815556229568968,0.2844728706960879,0.3380032206119163,0.3086525838405538,0.3255300942403981,0.5372303574365311,0.5971304826727487,r_active,RandomForestClassifier,27,0,1,1,1,0,0,0,1,1,0,0
0.7263943652478684,0.2674724210671923,0.5075684380032207,0.34908282834669085,0.42879077172416463,0.6214613429878403,0.6354446898814121,r_active,KNeighborsClassifier,27,0,1,1,1,0,0,0,1,1,0,0
0.675482762106966,0.24743066336994232,0.6106280193236714,0.3515893446414538,0.4711612495187813,0.6464924720873546,0.64856060197906,r_active,LinearSVC,27,0,1,1,1,0,0,0,1,1,0,0
0.7656590166144307,0.2399867593512082,0.2869565217391304,0.26134337230037646,0.27612059907752035,0.49217203227729794,0.5666505037444103,r_active,XGBClassifier,27,0,1,1,1,0,0,0,1,1,0,0
0.729602669093115,0.23986388444219767,0.3972624798711755,0.29846429090380705,0.350499289830213,0.558356454830251,0.5914441271722667,r_active,DecisionTreeClassifier,27,0,1,1,1,0,0,0,1,1,0,0
0.6701715364135746,0.2503472222222222,0.6399355877616747,0.3593100612019473,0.4871023058739323,0.656814992719185,0.657638178019623,r_active,LinearDiscriminantAnalysis,27,0,1,1,1,0,0,0,1,1,0,0
0.6797256765409632,0.24243284899022602,0.5818035426731079,0.34104540311105286,0.45278496717016553,0.6325622795394278,0.6391049931457237,r_active,LogisticRegression,27,0,1,1,0,1,1,1,0,0,0,0
0.7889664004313687,0.31794871794871793,0.41111111111111115,0.3581381381381381,0.38799168304423365,0.5901676504182114,0.6318256918628665,r_active,RandomForestClassifier,27,0,1,1,0,1,1,1,0,0,0,0
0.7052101236814612,0.25156115232016557,0.5373590982286635,0.3417450654860727,0.4365901818520615,0.6240389054920374,0.635470131518297,r_active,KNeighborsClassifier,27,0,1,1,0,1,1,1,0,0,0,0
0.6733596198564351,0.2381164550468129,0.5818035426731079,0.3366441127909612,0.4495703177896868,0.6290033676233712,0.6353875210267647,r_active,LinearSVC,27,0,1,1,0,1,1,1,0,0,0,0
0.764563744818522,0.27372685185185186,0.381964573268921,0.31889228678219506,0.35395364354716286,0.5620205152645735,0.6054804278984011,r_active,XGBClassifier,27,0,1,1,0,1,1,1,0,0,0,0
0.7327536817982677,0.24098440545808966,0.39661835748792273,0.2997744651992044,0.3512159137159137,0.5588172735319604,0.5929808020401199,r_active,DecisionTreeClassifier,27,0,1,1,0,1,1,1,0,0,0,0
0.6617059279479661,0.23195908087898828,0.5890499194847021,0.3321375837156568,0.44927183893962624,0.6270700502147682,0.6315757651946434,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,1,1,0,0,0,0
0.6511003268965052,0.2241131555069847,0.5814814814814815,0.32306770993684814,0.44013630877760085,0.6184116826950051,0.6222153380145945,r_active,LogisticRegression,27,0,1,1,0,1,1,0,1,0,0,0
0.7762578775317629,0.2741153932837503,0.33091787439613524,0.29967419818904967,0.3176159570612575,0.5306459787706453,0.5911094948188855,r_active,RandomForestClassifier,27,0,1,1,0,1,1,0,1,0,0,0
0.702035520506858,0.23464662447257387,0.47809983896940417,0.314127329792623,0.39510939510939513,0.5913856853541596,0.6089383953211333,r_active,KNeighborsClassifier,27,0,1,1,0,1,1,0,1,0,0,0
0.6383749536615778,0.22132604237867395,0.6037037037037037,0.32340394345125273,0.44783834726648913,0.6212744898090926,0.6240327688283079,r_active,LinearSVC,27,0,1,1,0,1,1,0,1,0,0,0
0.7868601085161595,0.2855699855699856,0.32334943639291464,0.30219968447148976,0.31426106958021854,0.5262597601440688,0.5941406413687002,r_active,XGBClassifier,27,0,1,1,0,1,1,0,1,0,0,0
0.7243116638021095,0.22427148206351977,0.36763285024154585,0.2782886454857079,0.32564626259630997,0.5368792627739043,0.5760097336709588,r_active,DecisionTreeClassifier,27,0,1,1,0,1,1,0,1,0,0,0
0.6341387793617094,0.2221171398330677,0.6183574879227053,0.3265087627400853,0.45519811164176543,0.6257892580420699,0.6276421888188496,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,1,0,1,0,0,0
0.6648839011896337,0.24203877546164096,0.6257648953301127,0.34837131860475606,0.4740200591208013,0.6458156034956133,0.6486940957443624,r_active,LogisticRegression,27,0,1,1,0,1,1,0,0,1,0,0
0.7656387962120447,0.24909090909090906,0.3162640901771337,0.27771033148834084,0.2992903742026323,0.5127752788267671,0.5788259732174392,r_active,RandomForestClassifier,27,0,1,1,0,1,1,0,0,1,0,0
0.6881980251407004,0.22414977105376413,0.47085346215781,0.3027113796730661,0.38459103841007974,0.5823205916821389,0.597880262677418,r_active,KNeighborsClassifier,27,0,1,1,0,1,1,0,0,1,0,0
0.6479189835877733,0.23137007953443833,0.6257648953301127,0.3372749609847778,0.46574639310113813,0.6362469572030578,0.6387808367604716,r_active,LinearSVC,27,0,1,1,0,1,1,0,0,1,0,0
0.7433525427156001,0.2297444490992878,0.32383252818035424,0.2674642674930891,0.29812461112255534,0.5125748930584221,0.5689794611161995,r_active,XGBClassifier,27,0,1,1,0,1,1,0,0,1,0,0
0.7168975162605736,0.2134537210756723,0.3534621578099839,0.2654902985611647,0.3117793844347825,0.5228495690834754,0.5658264940227119,r_active,DecisionTreeClassifier,27,0,1,1,0,1,1,0,0,1,0,0
0.6383816937957065,0.22572445820433437,0.6257648953301127,0.3313508828945943,0.4612842853117298,0.6308952660959993,0.6332046285820329,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,1,0,0,1,0,0
0.687166784619014,0.25078646216998596,0.5966183574879227,0.35247459066422526,0.46669316354397156,0.6435921804084517,0.649610293985597,r_active,LogisticRegression,27,0,1,1,0,1,0,1,1,0,0,0
0.7879216796414249,0.30786084708626915,0.37520128824476656,0.33813525410164064,0.35941640559449,0.5670442361671624,0.6163490951756669,r_active,RandomForestClassifier,27,0,1,1,0,1,0,1,1,0,0,0
0.6670272638425505,0.20906148867313915,0.47069243156199675,0.28951735813573354,0.37645231323590367,0.5738038067712178,0.5854081736496477,r_active,KNeighborsClassifier,27,0,1,1,0,1,0,1,1,0,0,0
0.683985441310282,0.24846173404525806,0.5966183574879227,0.35018176546679153,0.4650844482134024,0.6418845403814094,0.6477515579261174,r_active,LinearSVC,27,0,1,1,0,1,0,1,1,0,0,0
0.7773160785899641,0.2716423379434347,0.32334943639291464,0.29502945508100153,0.3113241826524074,0.5251505051681457,0.5885644331902615,r_active,XGBClassifier,27,0,1,1,0,1,0,1,1,0,0,0
0.7338489535941766,0.24261405768255082,0.3972624798711755,0.30121000842706697,0.3523025204073993,0.5595753247595426,0.5939224419182395,r_active,DecisionTreeClassifier,27,0,1,1,0,1,0,1,1,0,0,0
0.6723351194688774,0.24363044363044364,0.6112721417069243,0.34815904940996917,0.4691862881020898,0.643239755988221,0.6470239271112069,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,0,1,1,0,0,0
0.6723047888652983,0.23259480686946835,0.5595813204508856,0.32772379841948435,0.4354803704292838,0.6187165910826926,0.6255155672886399,r_active,LogisticRegression,27,0,1,1,0,1,0,1,0,1,0,0
0.7953290870488323,0.32612748803224995,0.3900161030595813,0.3545125439862282,0.3747768484892948,0.5798127309121178,0.6268543960155403,r_active,RandomForestClassifier,27,0,1,1,0,1,0,1,0,1,0,0
0.6808040980015502,0.22473283560240084,0.5006441223832528,0.30976832372344293,0.4013284576349818,0.5944711514908115,0.6059602272387145,r_active,KNeighborsClassifier,27,0,1,1,0,1,0,1,0,1,0,0
0.6733663599905638,0.2349251144158713,0.5669887278582931,0.33127937673041014,0.4406591191992741,0.62278473603571,0.6292192709923435,r_active,LinearSVC,27,0,1,1,0,1,0,1,0,1,0,0
0.7847167458632427,0.3067993366500829,0.3748792270531401,0.3358858166922683,0.35771933604750944,0.5654859492127001,0.6143293285203743,r_active,XGBClassifier,27,0,1,1,0,1,0,1,0,1,0,0
0.7104977589054022,0.2096732131461053,0.3607085346215781,0.26436781609195403,0.3143740934053116,0.5255966503766696,0.5651126316230567,r_active,DecisionTreeClassifier,27,0,1,1,0,1,0,1,0,1,0,0
0.6627776092744245,0.22934173669467786,0.5743961352657004,0.32728596006401006,0.4407355892125178,0.6210516655329408,0.6261076091446224,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,0,1,0,1,0,0
0.6500454959053684,0.2281478873406407,0.6037037037037037,0.33074096446189466,0.45351760311009465,0.6280720000748615,0.630848134379733,r_active,LogisticRegression,27,0,1,1,0,1,0,0,1,1,0,0
0.7847234859973714,0.2784090909090909,0.3088566827697262,0.29248074429955007,0.30198693113316427,0.5165443041706296,0.586894264557106,r_active,RandomForestClassifier,27,0,1,1,0,1,0,0,1,1,0,0
0.6988575472651907,0.2272126022126022,0.45603864734299515,0.3025336292191522,0.3786369435296259,0.5782990754529979,0.5979077995079287,r_active,KNeighborsClassifier,27,0,1,1,0,1,0,0,1,1,0,0
0.6373167526033768,0.22069814175077332,0.6037037037037037,0.32277788868507057,0.44739636256300325,0.6207411307093365,0.6234131901418147,r_active,LinearSVC,27,0,1,1,0,1,0,0,1,1,0,0
0.7879115694402318,0.2830349531116794,0.30869565217391304,0.2951715380839092,0.30310366216975143,0.5171495217233507,0.5886724853186789,r_active,XGBClassifier,27,0,1,1,0,1,0,0,1,1,0,0
0.7444208539749941,0.24550887978142077,0.3679549114331723,0.2934334790934294,0.3335456502903809,0.5443655057321274,0.5879427593101425,r_active,DecisionTreeClassifier,27,0,1,1,0,1,0,0,1,1,0,0
0.634135409294645,0.22075096126503715,0.6109500805152979,0.3239755828300539,0.45079942682079904,0.6226462870082962,0.624558063801639,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,1,0,0,1,1,0,0
0.687166784619014,0.25078646216998596,0.5966183574879227,0.35247459066422526,0.46669316354397156,0.6435921804084517,0.649610293985597,r_active,LogisticRegression,27,0,1,1,0,0,1,1,1,0,0,0
0.7879216796414249,0.30786084708626915,0.37520128824476656,0.33813525410164064,0.35941640559449,0.5670442361671624,0.6163490951756669,r_active,RandomForestClassifier,27,0,1,1,0,0,1,1,1,0,0,0
0.6670272638425505,0.20906148867313915,0.47069243156199675,0.28951735813573354,0.37645231323590367,0.5738038067712178,0.5854081736496477,r_active,KNeighborsClassifier,27,0,1,1,0,0,1,1,1,0,0,0
0.683985441310282,0.24846173404525806,0.5966183574879227,0.35018176546679153,0.4650844482134024,0.6418845403814094,0.6477515579261174,r_active,LinearSVC,27,0,1,1,0,0,1,1,1,0,0,0
0.7773160785899641,0.2716423379434347,0.32334943639291464,0.29502945508100153,0.3113241826524074,0.5251505051681457,0.5885644331902615,r_active,XGBClassifier,27,0,1,1,0,0,1,1,1,0,0,0
0.7338489535941766,0.24261405768255082,0.3972624798711755,0.30121000842706697,0.3523025204073993,0.5595753247595426,0.5939224419182395,r_active,DecisionTreeClassifier,27,0,1,1,0,0,1,1,1,0,0,0
0.6723351194688774,0.24363044363044364,0.6112721417069243,0.34815904940996917,0.4691862881020898,0.643239755988221,0.6470239271112069,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,0,1,1,1,0,0,0
0.6723047888652983,0.23259480686946835,0.5595813204508856,0.32772379841948435,0.4354803704292838,0.6187165910826926,0.6255155672886399,r_active,LogisticRegression,27,0,1,1,0,0,1,1,0,1,0,0
0.7953290870488323,0.32612748803224995,0.3900161030595813,0.3545125439862282,0.3747768484892948,0.5798127309121178,0.6268543960155403,r_active,RandomForestClassifier,27,0,1,1,0,0,1,1,0,1,0,0
0.6808040980015502,0.22473283560240084,0.5006441223832528,0.30976832372344293,0.4013284576349818,0.5944711514908115,0.6059602272387145,r_active,KNeighborsClassifier,27,0,1,1,0,0,1,1,0,1,0,0
0.6733663599905638,0.2349251144158713,0.5669887278582931,0.33127937673041014,0.4406591191992741,0.62278473603571,0.6292192709923435,r_active,LinearSVC,27,0,1,1,0,0,1,1,0,1,0,0
0.7847167458632427,0.3067993366500829,0.3748792270531401,0.3358858166922683,0.35771933604750944,0.5654859492127001,0.6143293285203743,r_active,XGBClassifier,27,0,1,1,0,0,1,1,0,1,0,0
0.7104977589054022,0.2096732131461053,0.3607085346215781,0.26436781609195403,0.3143740934053116,0.5255966503766696,0.5651126316230567,r_active,DecisionTreeClassifier,27,0,1,1,0,0,1,1,0,1,0,0
0.6627776092744245,0.22934173669467786,0.5743961352657004,0.32728596006401006,0.4407355892125178,0.6210516655329408,0.6261076091446224,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,0,1,1,0,1,0,0
0.6500454959053684,0.2281478873406407,0.6037037037037037,0.33074096446189466,0.45351760311009465,0.6280720000748615,0.630848134379733,r_active,LogisticRegression,27,0,1,1,0,0,1,0,1,1,0,0
0.7847234859973714,0.2784090909090909,0.3088566827697262,0.29248074429955007,0.30198693113316427,0.5165443041706296,0.586894264557106,r_active,RandomForestClassifier,27,0,1,1,0,0,1,0,1,1,0,0
0.6988575472651907,0.2272126022126022,0.45603864734299515,0.3025336292191522,0.3786369435296259,0.5782990754529979,0.5979077995079287,r_active,KNeighborsClassifier,27,0,1,1,0,0,1,0,1,1,0,0
0.6373167526033768,0.22069814175077332,0.6037037037037037,0.32277788868507057,0.44739636256300325,0.6207411307093365,0.6234131901418147,r_active,LinearSVC,27,0,1,1,0,0,1,0,1,1,0,0
0.7879115694402318,0.2830349531116794,0.30869565217391304,0.2951715380839092,0.30310366216975143,0.5171495217233507,0.5886724853186789,r_active,XGBClassifier,27,0,1,1,0,0,1,0,1,1,0,0
0.7444208539749941,0.24550887978142077,0.3679549114331723,0.2934334790934294,0.3335456502903809,0.5443655057321274,0.5879427593101425,r_active,DecisionTreeClassifier,27,0,1,1,0,0,1,0,1,1,0,0
0.634135409294645,0.22075096126503715,0.6109500805152979,0.3239755828300539,0.45079942682079904,0.6226462870082962,0.624558063801639,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,0,1,0,1,1,0,0
0.6086812927577259,0.2056300512652108,0.6035426731078904,0.30609249687899115,0.4339227048354877,0.6033228735431334,0.606604050308592,r_active,LogisticRegression,27,0,1,1,0,0,0,1,1,1,0,0
0.7561183567552995,0.23308335171433472,0.29388083735909826,0.2589837663663192,0.27852469124882684,0.49408583973704806,0.5639168746894624,r_active,RandomForestClassifier,27,0,1,1,0,0,0,1,1,1,0,0
0.6426448286320897,0.19650605695086365,0.47809983896940417,0.27844610470924264,0.37147004199318084,0.565892937830364,0.574241988877515,r_active,KNeighborsClassifier,27,0,1,1,0,0,0,1,1,1,0,0
0.604441748390793,0.20360274190977204,0.6035426731078904,0.3038248830104034,0.43207034663220917,0.600779200243235,0.6041257355626194,r_active,LinearSVC,27,0,1,1,0,0,0,1,1,1,0,0
0.7593165503993529,0.20784104658790079,0.22801932367149758,0.21621356468400588,0.22280707154656731,0.43977296681304434,0.5384210620835803,r_active,XGBClassifier,27,0,1,1,0,0,0,1,1,1,0,0
0.7179590873858389,0.2092436974789916,0.3383252818035427,0.25817227533272163,0.3007567003691221,0.5142760130729186,0.5601167920789708,r_active,DecisionTreeClassifier,27,0,1,1,0,0,0,1,1,1,0,0
0.6012671452161897,0.2019980506822612,0.6035426731078904,0.30216426965707793,0.4308604860089737,0.5992110290882563,0.6022669995031399,r_active,LinearDiscriminantAnalysis,27,0,1,1,0,0,0,1,1,1,0,0
0.6925251912513058,0.24381326028414896,0.5289855072463768,0.3324505741070883,0.4268368832902949,0.6152954061011423,0.6244679704757287,r_active,LogisticRegression,27,0,1,0,1,1,1,1,0,0,0,0
0.7741246250800392,0.2740661231098389,0.3452495974235104,0.3054355279764736,0.328096282696767,0.5398463879824825,0.5957970415866004,r_active,RandomForestClassifier,27,0,1,0,1,1,1,1,0,0,0,0
0.7232130219391366,0.2808908918258379,0.5882447665056361,0.3801184322923454,0.48248973943374945,0.6623848102287169,0.6671087525217151,r_active,KNeighborsClassifier,27,0,1,0,1,1,1,1,0,0,0,0
0.6808546490075152,0.2361387526473421,0.5363929146537844,0.32672473294180354,0.42594589943277317,0.6130601011660638,0.6207367299415142,r_active,LinearSVC,27,0,1,0,1,1,1,1,0,0,0,0
0.755026455026455,0.259171951107435,0.38164251207729466,0.3084908966106495,0.3484914368640018,0.5562684638533624,0.5997431891241493,r_active,XGBClassifier,27,0,1,0,1,1,1,1,0,0,0,0
0.7603275705186534,0.2696078431372549,0.38921095008051526,0.3185256719781104,0.35746812386156646,0.5647654992137388,0.6060057228717323,r_active,DecisionTreeClassifier,27,0,1,0,1,1,1,1,0,0,0,0
0.6702456778889899,0.23050209998998258,0.5507246376811594,0.32364617858137296,0.4289634264338605,0.612742990496879,0.6204676472172835,r_active,LinearDiscriminantAnalysis,27,0,1,0,1,1,1,1,0,0,0,0
0.6893404778755098,0.23857917150600075,0.5214170692431562,0.32573496316102374,0.41920268502228647,0.6086360628512169,0.619444594101132,r_active,LogisticRegression,27,0,1,0,1,1,1,0,1,0,0,0
0.7751491254675967,0.291875,0.3748792270531401,0.32683486238532106,0.353614964270702,0.5617098454174483,0.6087531203419355,r_active,RandomForestClassifier,27,0,1,0,1,1,1,0,1,0,0,0
0.6956357631516866,0.2504177109440267,0.5589371980676329,0.3453644727530078,0.44771824697952,0.6323079911818982,0.6388242371998635,r_active,KNeighborsClassifier,27,0,1,0,1,1,1,0,1,0,0,0
0.6766016243723251,0.2312761007298123,0.5359098228663446,0.32163986847651427,0.4220332055951104,0.6086280798089768,0.6180168693018215,r_active,LinearSVC,27,0,1,0,1,1,1,0,1,0,0,0
0.7879014592390389,0.2946455938697318,0.33816425120772947,0.3143334377283641,0.3280369727738149,0.5394659034267056,0.6009284700896145,r_active,XGBClassifier,27,0,1,0,1,1,1,0,1,0,0,0
0.7380547972904661,0.23913894324853227,0.3747181964573269,0.29190235390779184,0.33650327305924704,0.5455436719343566,0.5869873510167675,r_active,DecisionTreeClassifier,27,0,1,0,1,1,1,0,1,0,0,0
0.6638829912715263,0.2270398217766639,0.5507246376811595,0.32001071067781556,0.4262472251431242,0.6096879132835391,0.6167501750983244,r_active,LinearDiscriminantAnalysis,27,0,1,0,1,1,1,0,1,0,0,0
0.6861456542985205,0.22608827032119305,0.4848631239935588,0.30750167308014054,0.39336006911816446,0.5886072982212167,0.6024067788493196,r_active,LogisticRegression,27,0,1,0,1,1,1,0,0,1,0,0
0.7561183567552995,0.22725236515673497,0.2869565217391304,0.2534863868421881,0.27251157973919177,0.48883800195396593,0.5610742955659717,r_active,RandomForestClassifier,27,0,1,0,1,1,1,0,0,1,0,0
0.6967411451487884,0.23695265202107718,0.4930756843800322,0.3199767983244964,0.4052896794089178,0.6000948643999685,0.6120892672209951,r_active,KNeighborsClassifier,27,0,1,0,1,1,1,0,0,1,0,0
0.6808479088733866,0.2286615045235735,0.507085346215781,0.31437070087376834,0.40664058470476366,0.5986324875226493,0.6085612604684852,r_active,LinearSVC,27,0,1,0,1,1,1,0,0,1,0,0
0.7518350015165302,0.24942279942279943,0.3597423510466989,0.2943409247757074,0.33027777777777784,0.5405742480954596,0.5887931086088513,r_active,XGBClassifier,27,0,1,0,1,1,1,0,0,1,0,0
0.7168334849863512,0.22084320390016135,0.3747181964573269,0.2776258687215036,0.3285906548461266,0.5384863381471064,0.5745957772869038,r_active,DecisionTreeClassifier,27,0,1,0,1,1,1,0,0,1,0,0
0.6744683719206012,0.23329350856232578,0.5510466988727858,0.32718883490768985,0.4321768630979157,0.6170755851826916,0.6231069925590695,r_active,LinearDiscriminantAnalysis,27,0,1,0,1,1,1,0,0,1,0,0
0.6872207056920433,0.23575192122656854,0.514170692431562,0.3218562234053927,0.413939123911363,0.604655724999513,0.6152018270088417,r_active,LogisticRegression,27,0,1,0,1,1,0,1,1,0,0,0
0.77409429447646,0.28492166248169076,0.3673107890499195,0.32038579157845215,0.34680244963065127,0.5555896924216114,0.6049689013403253,r_active,RandomForestClassifier,27,0,1,0,1,1,0,1,1,0,0,0
0.6967141846122739,0.24443319838056685,0.5289855072463768,0.3342857142857143,0.4289772727272727,0.6176901974968073,0.6269462852217014,r_active,KNeighborsClassifier,27,0,1,0,1,1,0,1,1,0,0,0
0.6787247666228557,0.23543859306816042,0.5436392914653784,0.3275438734680985,0.42935224806561106,0.6153499972814956,0.6225011822878318,r_active,LinearSVC,27,0,1,0,1,1,0,1,1,0,0,0
0.7910726923465777,0.30511463844797176,0.35233494363929146,0.32690020775127154,0.3416634074224621,0.5503868239147717,0.6086333949918886,r_active,XGBClassifier,27,0,1,0,1,1,0,1,1,0,0,0
0.7592491490580663,0.2751693662276107,0.3974235104669887,0.32306382780929804,0.36311790694934265,0.5698050272199094,0.6088728456919825,r_active,DecisionTreeClassifier,27,0,1,0,1,1,0,1,1,0,0,0
