,CID,MolMR,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,LabuteASA,MolLogP,qvina,rfscore_qvina,plants,rfscore_plants,r_inhibition_at_50_uM,f_inhibition_at_50_uM,r_active,f_active
254,MAT-POS-590ac91e-46,107.20790000000002,5,4,2,80.42,166.2041057311253,3.1895000000000007,-8.0,7.2884073198190675,-86.4321,6.3429671796536775,13.752059196500001,69.856065,0,1
255,MAT-POS-590ac91e-47,107.20790000000002,5,4,2,80.42,166.2041057311253,3.1895000000000007,-8.0,7.248882836219339,-88.6229,7.325736316017318,41.960053172174504,23.66992,0,0
256,MAT-POS-590ac91e-48,107.07420000000003,5,4,1,71.63,166.41407721772057,3.3594000000000017,-7.6,6.911584974220222,-75.2387,6.756020261460764,0.0,18.243560000000002,0,0
257,MAT-POS-590ac91e-49,107.07420000000003,5,4,1,71.63,166.41407721772057,3.3594000000000017,-7.5,6.831763721694974,-77.1269,6.743000377899881,0.0,21.397354999999997,0,0
258,MAT-POS-590ac91e-50,107.07420000000003,5,4,1,71.63,166.41407721772057,3.3594000000000017,-7.7,7.1645427639860175,-83.083,7.2239138560606095,0.0,8.3322585,0,0
259,MAT-POS-590ac91e-51,107.50920000000002,4,4,1,71.63,166.18686592727948,3.483600000000002,-7.9,6.821839205266959,-89.0312,7.297306747474747,0.0,2.6866695,0,0
260,MAT-POS-590ac91e-52,109.15360000000004,5,6,1,114.77,170.53657542289758,2.7384000000000004,-8.2,6.988416025974021,-86.9352,7.208074907647908,0.0,-7.3545324999999995,0,0
261,MAT-POS-590ac91e-53,112.25990000000002,5,4,2,80.42,172.34183655508076,3.703800000000002,-7.6,7.3219310130702615,-83.7945,6.767129953324455,18.693164143445397,28.766709999999996,0,0
262,MAT-POS-590ac91e-54,112.12620000000004,4,4,1,71.63,172.55180804167603,3.873700000000003,-7.7,6.788067789488287,-76.7622,6.786709625541122,0.0,5.27447,0,0
263,MAT-POS-590ac91e-55,112.1262,5,4,1,71.63,172.55180804167603,3.8737000000000017,-9.0,7.3107875603285635,-83.304,6.981150247474741,0.0,-15.638570000000001,0,0
264,MAT-POS-590ac91e-56,105.631,3,4,1,90.55,165.9777120925321,1.8139000000000003,-8.8,7.095541619103117,-73.1393,6.9239656193251164,16.2350807789757,11.888695,0,0
265,MAT-POS-590ac91e-57,105.631,3,4,1,90.55,165.9777120925321,1.8139000000000003,-8.8,7.032745892551889,-71.5976,6.8570809714729695,0.0,30.656515000000002,0,0
266,MAT-POS-590ac91e-58,110.68299999999999,3,4,1,90.55,172.1154429164875,2.3282000000000007,-8.8,7.03994765373515,-76.72,6.955385369241864,22.7925208950981,23.924970000000002,0,0
267,MAT-POS-590ac91e-59,110.346,3,5,1,114.33999999999996,176.73523388839746,1.6855799999999999,-8.5,6.923013712290976,-81.2158,7.204266012059836,33.6731868115699,10.3927565,0,0
268,MAT-POS-590ac91e-60,110.346,3,5,1,114.33999999999996,176.7352338883974,1.6855800000000003,-8.9,6.984410013212278,-71.4891,7.148206339493843,0.22958716699999998,39.941665,0,0
269,MAT-POS-590ac91e-61,110.34600000000002,3,5,1,114.33999999999996,176.73523388839746,1.68558,-8.7,7.25808461310911,-80.7952,7.249243904761907,0.0,52.395498499999995,0,1
270,MAT-POS-590ac91e-62,110.34600000000002,3,5,1,114.33999999999996,176.73523388839746,1.68558,-8.8,6.968186250530512,-72.0097,6.993306897879894,29.904328417617396,29.870034999999998,0,0
271,MAT-POS-590ac91e-63,115.10500000000002,3,4,1,90.55,178.7075963213253,2.43074,-8.5,6.894332542127809,-79.0287,7.168511324081145,11.4106194965,48.12226,0,0
272,MAT-POS-590ac91e-64,115.10500000000003,3,4,1,90.55,178.70759632132538,2.43074,-8.6,6.84150125840826,-81.6083,7.098656031151854,11.7058307784727,20.615,0,0
273,MAT-POS-590ac91e-65,112.18300000000002,4,5,1,99.78,177.45619943643558,1.8225,-8.1,6.880583053838322,-73.90899999999998,7.075610717393719,0.0,-3.2670605,0,0
274,MAT-POS-590ac91e-66,115.42,3,4,1,90.55,178.48038503088418,2.6366200000000006,-8.6,6.8759735735375775,-78.2225,7.022004120257188,11.4711991918474,-0.53303525,0,0
275,MAT-POS-590ac91e-67,110.641,3,4,1,90.55,176.2809783194138,2.4673000000000007,-8.5,6.893527327897591,-82.184,6.9709421859806815,50.008086076543506,11.35709,1,0
276,MAT-POS-590ac91e-68,110.641,3,4,1,90.55,176.2809783194138,2.4673000000000007,-9.0,7.327301793040289,-70.2774,6.988183801646072,39.846466677744395,35.123015,0,0
277,MAT-POS-590ac91e-69,110.641,3,4,1,90.55,176.2809783194138,2.4673000000000007,-9.1,7.3295863933843854,-80.8889,7.017541640193138,52.810236757388,25.74188,1,0
278,MAT-POS-590ac91e-70,110.64100000000002,3,4,1,90.55,176.28097831941375,2.4673000000000007,-9.0,7.18107775480075,-77.4357,7.041079419746917,17.084503676607802,4.4204675,0,0
279,JAG-UCB-a3ef7265-1,73.75680000000004,4,4,0,60.17,116.84226394260835,3.059840000000001,-6.2,5.7689023769563725,-75.4534,5.782115209235202,0.0,-0.0148933,0,0
280,JAG-UCB-a3ef7265-2,64.74670000000002,3,4,1,59.81,107.5903910201179,1.7887999999999993,-6.2,5.458412749583752,-73.1092,5.964838254301259,-13.086175989420301,-1.132041,0,0
281,JAG-UCB-a3ef7265-3,78.47750000000002,3,4,2,71.45,126.08451210280107,2.3420000000000005,-6.9,6.44941495748696,-78.7954,6.526049004384501,58.622264305,73.050635,1,1
282,JAG-UCB-a3ef7265-4,69.48370000000001,3,4,1,59.81,113.9553331345145,2.09722,-6.6,6.457688822677326,-70.7175,6.051264704351205,0.0,-10.7713325,0,0
283,JAG-UCB-a3ef7265-6,73.33250000000005,4,3,1,55.40000000000001,113.76346103314137,1.5117399999999999,-6.3,5.9279017775557765,-75.4499,6.102228083472084,0.0,-9.3826935,0,0
284,JAG-UCB-a3ef7265-8,83.29270000000005,4,4,1,56.15,132.3519033214269,3.2251200000000013,-5.8,5.668640011932513,-63.9154,6.2115926580641565,0.0,2.1942744999999997,0,0
285,JAG-UCB-a3ef7265-9,74.77270000000003,3,3,1,55.13,120.23151607135523,3.779440000000003,-6.5,6.556710767010762,-59.8198,6.643052801920298,0.0,-6.85461825,0,0
286,JAG-UCB-a3ef7265-10,68.38970000000002,3,4,1,54.88,111.81162238291977,2.8202200000000013,-6.3,5.990572787379287,-66.583,6.323972239593737,0.0,-14.8216535,0,0
287,JAG-UCB-a3ef7265-11,71.94570000000003,3,7,1,85.59,114.5979242170104,1.1452999999999998,-6.3,5.28075315673216,-69.0434,6.0225916623376605,0.0,5.133212,0,0
288,JAG-UCB-a3ef7265-12,71.50970000000002,3,3,1,46.92,106.66337206975194,2.4470600000000005,-6.0,6.815281607392608,-75.9126,6.32202723426574,0.0,2.7217314999999997,0,0
289,JAG-UCB-a3ef7265-13,76.19470000000003,3,3,1,46.92,112.9967677525533,2.526560000000001,-6.0,6.6265312356532355,-74.6172,6.877118457986461,0.0,-5.2768265,0,0
290,JAG-UCB-a3ef7265-14,64.56770000000002,3,4,1,59.81,99.51807793630184,1.53364,-5.8,6.145668010933517,-69.2207,6.028833602231108,0.0,-3.38227345,0,0
291,JAG-UCB-a3ef7265-15,69.52570000000003,3,4,1,59.81,109.7897977315883,1.95812,-6.5,6.107153985347988,-72.4038,6.250045396436902,-14.0228895142263,0.8736905,0,0
292,JAG-UCB-a3ef7265-16,80.97500000000005,3,3,0,38.13,119.57168135354523,2.5508599999999997,-5.4,6.4938337398157415,-64.3975,6.7536101978577046,0.0,11.437880499999999,0,0
293,JAG-UCB-a3ef7265-17,64.78870000000002,3,4,1,59.81,103.4248556171917,1.6496999999999993,-6.2,5.373046109612615,-71.4494,6.250807705405707,-10.4993221223183,-25.994642499999998,0,0
294,JAG-UCB-a3ef7265-18,69.25270000000002,3,4,1,59.81,105.8514736191032,1.61314,-6.1,6.727693673049173,-75.5446,6.620141405372411,0.0,-11.527954,0,0
295,JAG-UCB-a3ef7265-19,82.71270000000004,5,6,1,77.63,129.2775864945179,2.18844,-5.9,7.1904539916194965,-70.4903,6.841953253191254,5.28686672523929,-6.892272,0,0
296,JAG-UCB-a3ef7265-20,81.22770000000004,3,5,1,69.04,131.98650699722654,2.771200000000001,-6.9,7.220051090187589,-74.0359,7.043698302031294,1.89939146,54.64775,0,1
297,JAG-UCB-a3ef7265-21,71.51780000000002,4,5,0,73.06,124.6201940198485,3.072820000000001,-6.8,6.708165189033193,-75.9726,6.518635098124096,0.0,-6.9362449999999995,0,0
298,JAG-UCB-a3ef7265-22,76.51970000000003,3,3,1,46.92,116.96663829663365,3.1004600000000018,-5.8,5.788558464590968,-75.486,6.332530970751475,25.78,4.8820024,0,0
299,JAG-UCB-a3ef7265-23,75.18770000000002,4,3,1,54.88,124.96049435186757,3.2390000000000017,-6.5,6.660064072372067,-79.8602,6.819213778721278,0.0,10.079430499999999,0,0
300,JAG-UCB-a3ef7265-24,91.93570000000004,3,6,1,81.93,144.2359298820914,2.39384,-7.6,7.213984803141301,-76.5253,7.11247665395716,0.0,-9.39733,0,0
301,JAG-UCB-cedd89ab-3,68.70470000000002,3,4,1,54.88,111.5844110924786,3.0261000000000005,-6.6,5.803139651903657,-70.9335,5.818589201687202,0.0,-0.8211735000000001,0,0
302,JAG-UCB-cedd89ab-4,77.90200000000003,4,5,0,72.12,128.08729933100486,2.2482000000000006,-7.6,6.925985593795091,-72.3586,6.8759416919191905,0.0,19.91861,0,0
303,RAL-MED-2de63afb-2,82.72040000000003,5,5,2,93.21,132.6479286171149,1.1910199999999995,-7.6,7.336039519203007,-83.8042,7.348221467587964,44.951235785,72.72272,0,1
304,RAL-MED-2de63afb-3,81.17540000000002,4,4,2,83.98,127.53438338760805,1.2613,-7.9,7.1893686562881545,-79.4321,7.274052334054838,0.0,10.797005,0,0
305,RAL-MED-2de63afb-5,76.81990000000003,5,5,2,93.21,126.28298650271832,0.6314000000000001,-7.5,7.301508109723603,-84.1967,6.656438867410366,28.0563700493143,25.118570000000002,0,0
306,RAL-MED-2de63afb-6,82.39340000000004,5,3,2,67.42999999999999,127.84369054082535,2.0926,-7.3,6.7017632722277725,-83.4669,6.95120534415584,0.0,-0.807546,0,0
307,RAL-MED-2de63afb-9,62.44440000000003,4,3,2,67.42999999999999,98.46193541697365,1.0358999999999998,-6.5,5.573789722222225,-69.4468,5.952469834054838,2.88,2.1948,0,0
308,RAL-MED-2de63afb-10,67.06140000000003,4,3,2,67.42999999999999,104.82687753137026,1.426,-6.4,6.135514019480518,-72.4627,6.361347918470418,0.0,4.683994,0,0
309,RAL-MED-2de63afb-11,62.53840000000003,4,3,2,67.42999999999999,99.15153844915791,1.2598999999999998,-6.3,5.5526819978355,-66.5706,5.9351835577200625,0.0,-6.233658999999999,0,0
310,RAL-MED-2de63afb-12,78.32840000000003,5,4,2,83.98,122.17527242674066,1.2939,-6.4,6.832073805638803,-77.7223,6.7391922942612945,0.0,6.2182875,0,0
311,RAL-MED-2de63afb-14,77.94140000000002,5,5,2,93.21,130.44852190564458,1.0217,-7.6,7.3095248504273425,-84.2608,6.5034818099678064,45.74945463,87.837815,0,1
312,EDJ-MED-49816e9b-1,72.75970000000002,3,2,1,41.99,110.81762216023078,3.2246200000000016,-6.1,6.228421194416697,-74.2951,6.455179276168277,88.6064239800908,67.38705999999999,1,1
313,EDJ-MED-49816e9b-2,77.49670000000003,3,2,1,41.99,117.18256427462742,3.533040000000001,-6.1,5.300738738816742,-71.2747,6.491016202020206,8.4970087445,13.252904999999998,0,0
314,EDJ-MED-49816e9b-3,71.73070000000003,3,3,1,46.92,110.57014975064179,2.5631200000000005,-6.0,6.407802214618719,-63.3382,5.837799523088025,23.102850216626802,5.0604005,0,0
315,EDJ-MED-49816e9b-5,69.52570000000003,3,4,1,59.81,109.75825129999303,1.95812,-6.4,6.386023458652468,-63.3012,6.376748570429576,5.468054518609951,-12.346949,0,0
316,BEN-DND-7e92b6ca-1,77.88490000000002,6,4,2,80.42,121.26791060680328,1.1923,-6.7,6.583743757520253,-70.0846,6.051597086580088,12.98,1.7068998,0,0
317,BEN-DND-7e92b6ca-2,100.01820000000002,6,4,1,71.63,150.5244887395304,2.6877000000000004,-6.8,6.863222968226218,-82.3768,7.070959551587302,0.0,12.50561,0,0
318,BEN-DND-7e92b6ca-3,96.61390000000002,5,3,2,65.2,139.48231834972808,2.3943000000000003,-7.6,6.976401264180264,-74.5383,6.9326141013986025,8.3002382485,19.200235,0,0
319,BEN-DND-7e92b6ca-4,91.83360000000002,5,3,3,73.99000000000002,132.90740474873618,2.37,-7.6,7.009868589022084,-80.5622,6.906273788933286,35.378119435,61.573640000000005,0,1
320,BEN-DND-7e92b6ca-5,88.83890000000002,5,3,2,71.19,132.47108779463505,2.3369,-7.4,6.513314321067817,-75.1586,6.5300040877455885,3.0478023645,54.620135,0,1
321,BEN-DND-7e92b6ca-7,105.67300000000002,3,4,1,90.55,161.81217668960585,1.6748000000000005,-9.0,6.937861384004879,-73.1597,7.077491602619598,3.0745207935,40.74937,0,0
322,BEN-DND-7e92b6ca-8,107.11500000000004,3,4,1,90.55,164.59028061545715,1.75528,-7.2,6.7207023883338834,-71.9326,6.424802620768122,0.0,5.5605595,0,0
323,BEN-DND-7e92b6ca-10,102.19120000000002,3,3,1,56.41,151.41634291158744,2.4861000000000004,-8.3,6.9609796227661205,-82.50299999999999,7.1581776471861485,82.3507748190987,87.782555,1,1
324,BEN-DND-7e92b6ca-11,105.67920000000004,3,4,1,65.64,156.5298881410943,2.4991000000000003,-7.5,6.697772853757352,-76.7307,6.591378422743926,51.36030895222421,81.71604,1,1
325,BEN-DND-7e92b6ca-12,105.67920000000002,3,4,1,65.64,156.5298881410943,2.4991000000000003,-7.8,6.739487002691754,-77.6497,6.815219896714398,83.250016563202,90.769485,1,1
326,BEN-DND-7e92b6ca-13,105.67920000000002,3,4,1,65.64,156.5298881410943,2.4991000000000003,-7.8,6.826672062937063,-74.1107,6.832130082861588,14.79107602846,62.804894999999995,0,1
327,BEN-DND-7e92b6ca-14,99.08520000000004,2,3,1,56.41,149.21693620011703,2.629600000000001,-8.3,7.004137427045183,-72.6222,7.08031696248196,52.2769146008321,78.525565,1,1
328,BEN-DND-7e92b6ca-16,99.08520000000004,2,3,1,56.41,149.21693620011706,2.629600000000001,-8.3,6.799547853424348,-72.0232,7.0965970171495165,46.3789581965628,75.578355,0,1
329,AAR-POS-90191df4-1,89.14440000000003,10,5,2,97.03,143.3838748310072,1.0101000000000002,-5.8,6.756356736652235,-87.286,6.533424303196802,0.0,-5.2137739000000005,0,0
330,BEN-DND-93268d01-4,70.16170000000002,4,3,1,54.88,106.09894602869223,2.35632,-6.3,6.271299650238656,-68.1502,6.824316301476308,11.395,-28.617963899999996,0,0
331,BEN-DND-93268d01-5,72.32470000000002,4,2,1,41.99,111.044833450672,3.100420000000001,-6.3,6.2898286260406255,-71.5728,6.49000008158508,6.507794164821219,5.917838,0,0
332,BEN-DND-93268d01-7,72.32470000000002,4,2,1,41.99,111.044833450672,3.100420000000001,-6.4,6.254432244366747,-71.2351,6.481453518759017,3.64,4.1268839999999996,0,0
333,BEN-DND-93268d01-10,64.86270000000003,3,4,1,54.46000000000001,100.78457793105257,0.6607199999999998,-5.8,5.6993608663003625,-70.7119,5.956600435952934,5.6954229235381195,-7.758153,0,0
334,BEN-DND-93268d01-13,81.68870000000005,4,2,1,41.99,119.60918227653895,3.6964200000000025,-5.0,6.013881854367857,-71.293,6.5993930043845,11.454144759260002,12.2196925,0,0
335,BEN-DND-93268d01-14,76.91370000000003,4,2,1,41.99,113.24424016214238,3.207320000000002,-5.8,6.637438061216563,-64.7229,6.164657912254418,0.0,-127.91988,0,0
336,BEN-DND-93268d01-15,69.38850000000004,3,3,2,62.22,105.30858968554516,2.5294000000000008,-6.3,5.634014624431125,-70.1978,4.9007319183594165,0.0,0.7404675000000001,0,0
337,MAK-UNK-d4768348-1,75.79280000000001,3,3,1,57.69000000000001,115.39451988707195,-0.13560000000000014,-6.1,7.0487759737484685,-68.5433,7.2495970115440045,,73.74619,0,1
338,EDJ-MED-e58735b6-2,73.67250000000003,4,3,2,62.22,111.67353179994177,2.06352,-6.4,6.45141625185925,-78.156,6.636377040792544,1.13630184,6.0491525,0,0
339,EDJ-MED-e58735b6-3,79.12290000000003,4,4,2,102.15,122.61502252277695,1.21862,-6.2,6.590642152625157,-72.2214,6.426640603840604,11.54,6.2286075,0,0
340,NAU-LAT-64f4b287-3,80.18800000000003,4,6,0,62.47000000000001,130.84706144229085,1.6811,-6.5,6.078277903263404,-70.8701,6.535767919580426,0.0,16.969720000000002,0,0
341,NAU-LAT-64f4b287-4,87.15100000000004,3,2,0,29.54,135.01048608504712,3.5600000000000023,-7.2,6.396121447163942,-75.6608,6.574928218448222,100.0,97.518465,1,1
342,NAU-LAT-64f4b287-5,73.19200000000002,2,4,0,59.23,121.09901964991482,2.24282,-6.8,6.940250418137418,-71.101,6.794140107392606,18.06,41.884345,0,0
343,NAU-LAT-64f4b287-6,78.73920000000003,3,2,3,65.12,115.61482454295155,3.0547000000000004,-7.2,6.502828936396936,-81.4137,6.502795562437563,0.0,-4.9045214999999995,0,0
344,NAU-LAT-64f4b287-7,77.03240000000005,3,1,2,44.89,114.98612619368177,3.4882000000000017,-7.1,6.667282814518815,-76.6288,6.631355175990683,0.0,-33.890285,0,0
345,NAU-LAT-64f4b287-9,66.22970000000004,4,2,1,41.99,100.51435593334915,1.9405,-6.3,6.16468013059163,-75.0354,6.479131422244422,13.030058820710002,7.287681,0,0
346,AAR-POS-ac4b8cb8-1,80.14720000000004,9,4,3,108.03000000000002,130.33467912490312,0.5316000000000012,-5.9,6.490556841269842,-76.063,6.353225381673879,0.0,-2.946917,0,0
347,BRU-LEF-c49414a7-1,84.92540000000005,5,4,2,80.32,133.42828063616844,1.7960199999999995,-7.4,7.278952546897544,-76.1108,7.149291327505832,0.0,16.656155,0,0
348,MAT-POS-2db6411e-1,85.06770000000003,3,3,1,63.13,128.98504203802167,1.86978,-7.3,6.984389714008207,-80.5696,7.0506000075480015,0.0,-27.06263,0,0
349,MAT-POS-2db6411e-2,75.69380000000002,3,3,1,43.78,122.06212241315386,1.9286,-6.3,6.401059752969256,-77.8608,6.030240524531018,98.86159651753991,89.51881,1,1
350,EDG-MED-0da5ad92-2,68.02270000000003,3,2,1,41.99,104.4526800458342,2.9162000000000012,-6.0,6.026765512321018,-73.6557,5.903232957764457,52.368289247986205,40.890465,1,0
351,EDG-MED-0da5ad92-3,77.84770000000003,2,2,1,45.23,116.57745583043419,3.7117200000000015,-6.1,6.327501036408032,-70.854,6.885797804029307,,33.756335,0,0
352,EDG-MED-0da5ad92-9,67.81440000000003,3,3,2,54.02,101.82600332934696,1.71822,-6.0,5.860872937395942,-69.3602,6.279896171273178,0.0,16.688875,0,0
353,EDG-MED-0da5ad92-12,72.75970000000002,3,2,1,41.99,110.81762216023084,3.2246200000000016,-6.4,6.379523231435236,-72.2384,5.75822967132867,38.6323451758956,42.669205,0,0
354,EDG-MED-0da5ad92-13,72.75970000000002,3,2,1,41.99,110.81762216023078,3.2246200000000016,-6.4,6.256326911366415,-75.1445,6.300867185425685,0.0,3.352639,0,0
355,EDG-MED-0da5ad92-14,72.75970000000002,3,2,1,41.99,110.81762216023078,3.2246200000000016,-6.4,6.338656214840719,-73.1435,6.361779137973142,0.0,-3.8985492999999996,0,0
356,EDG-MED-0da5ad92-16,70.55470000000005,3,3,1,54.88,110.00572370958206,2.6196200000000007,-6.7,6.33547568709069,-69.8326,6.63499520801421,13.8287397830946,-2.6476915,0,0
357,EDG-MED-0da5ad92-18,77.17210000000001,3,3,2,68.00999999999999,116.15751285724352,2.806820000000001,-6.6,6.746654052281063,-69.0562,5.3189456010101,0.0,20.0662,0,0
358,EDG-MED-0da5ad92-21,67.11040000000003,3,2,2,57.78,103.99523614964986,2.5527200000000008,-6.3,5.873477429792428,-69.1291,5.761355111999121,52.12921793109079,6.925367999999999,1,0
359,BEN-DND-61647d40-8,69.39250000000003,3,4,2,86.01,109.70116936701386,1.84008,-6.5,5.7117910248640245,-71.4022,6.499436715617717,0.0,-8.484955000000001,0,0
360,BEN-DND-61647d40-14,82.64040000000001,3,3,2,66.89,124.7149985852228,2.6217000000000006,-7.4,6.909365064047066,-79.7065,6.937648285769787,0.0,-9.780521499999999,0,0
361,BEN-DND-61647d40-18,69.68750000000001,3,3,2,62.22,109.24691379803022,2.621800000000001,-6.4,5.556453986291476,-71.4633,6.313488113941612,6.625,23.34414,0,0
362,JAN-GHE-5a013bed-1,69.01970000000003,3,4,1,59.81,109.72838732022798,1.86114,-6.5,5.552470961926963,-79.5175,6.1398388623598645,28.6594331524507,70.405075,0,1
363,JAN-GHE-5a013bed-2,79.25670000000005,3,3,1,46.92,120.52361250541401,3.0025000000000013,-6.8,6.778536114330122,-83.4242,6.765062431346434,45.2787496881907,87.70723000000001,0,1
364,JAN-GHE-5a013bed-3,85.52670000000005,3,4,1,63.99,130.69562216538998,2.3627,-7.9,6.7759743720723735,-74.128,7.124718765512264,0.0,87.0438,0,1
365,JAN-GHE-5a013bed-4,62.37140000000001,3,4,2,79.78,101.19157162307378,0.5375999999999997,-6.3,5.79588842818293,-65.8049,5.881260574647576,7.935,0.786645235,0,0
366,JAN-GHE-5a013bed-5,59.54570000000002,3,4,1,59.81,97.03004952303006,1.2442999999999995,-5.8,5.6571212683982655,-71.3205,5.4909480309135335,0.0,-21.628234,0,0
367,JAN-GHE-5a013bed-6,63.69470000000002,3,4,1,54.88,101.42223485454231,2.3727,-6.5,5.899037343822847,-68.1412,5.899047474414475,48.663734816489104,3.342711,0,0
368,JAN-GHE-5a013bed-7,63.69470000000002,3,4,1,54.88,101.2811448655969,2.3727,-6.5,5.730782628482633,-69.6642,5.6553770256410285,0.0,-3.049,0,0
369,JAN-GHE-5a013bed-8,65.81770000000002,3,3,1,54.88,103.67232802678068,2.3111999999999995,-6.0,6.053802298756803,-71.6393,6.421789955322459,0.0,13.314420000000002,0,0
370,JAN-GHE-5a013bed-11,57.96340000000001,3,4,2,83.56,96.00649713395569,1.0342999999999998,-6.7,5.314067477799978,-63.3441,5.45391673992675,27.1620157701656,49.133815000000006,0,0
371,TRY-UNI-2eddb1ff-1,70.25970000000002,3,4,1,78.67,110.49152571016096,1.8379,-6.9,7.011091534632037,-75.1158,6.673172152403161,22.867788855,42.149045,0,0
372,TRY-UNI-2eddb1ff-2,70.55470000000003,3,3,1,54.88,110.03727014117727,2.6196200000000003,-6.2,6.390942649572658,-72.8768,6.48857836224887,71.44,46.01123,1,0
373,TRY-UNI-2eddb1ff-3,75.26570000000002,3,3,1,54.88,116.4022122555739,3.180620000000001,-6.0,6.684923475468981,-65.8064,6.7397493442113445,15.0796333184804,-5.64141,0,0
374,TRY-UNI-2eddb1ff-7,89.93540000000004,5,4,2,80.32,143.73154686305006,2.44942,-7.6,7.333696860750357,-81.6051,7.194151698468198,87.191315835,97.00562,1,1
375,ALP-POS-95b75b4d-1,67.70770000000002,3,2,1,41.99,104.67989133627536,2.710320000000001,-6.4,6.471020734432237,-75.7481,6.405643184149183,40.854543705,65.25146,0,1
376,ALP-POS-95b75b4d-2,69.41450000000002,3,3,2,62.22,105.30858968554516,2.2768200000000003,-6.1,6.321010432678429,-74.6299,6.152616447330447,1.0435961075,6.459908,0,0
377,ALP-POS-95b75b4d-4,79.72470000000004,4,2,1,41.99,118.60335112300974,3.448620000000002,-6.6,6.425505645299151,-78.7234,6.4504211695526745,23.365588100624105,19.832635,0,0
378,ALP-POS-95b75b4d-6,69.68750000000001,3,3,2,62.22,109.2469137980302,2.621800000000001,-6.4,5.480515480741477,-77.8305,6.315299189366188,0.0,-2.059689,0,0
379,JAN-GHE-83b26c96-1,79.88270000000003,4,3,1,54.88,122.73560793837522,3.5707200000000023,-6.4,6.599109656565663,-73.5608,6.842957492840495,0.0,1.1459735,0,0
380,JAN-GHE-83b26c96-2,87.03740000000002,4,3,2,71.09,133.25889067267585,3.4356000000000013,-6.4,5.897191135642135,-76.5981,6.844414649184152,21.545250815,44.615305,0,0
381,JAN-GHE-83b26c96-3,89.85570000000001,4,4,1,59.81,138.48194982325572,3.662900000000002,-7.0,7.200844155677662,-78.5134,6.996444850649356,4.0260285285,38.868179999999995,0,0
382,JAN-GHE-83b26c96-6,84.61770000000004,4,3,1,54.88,129.13209648436717,3.995600000000003,-6.0,5.834284408369411,-73.5609,6.798331561938063,1.6045005225,18.962065,0,0
383,JAN-GHE-83b26c96-7,84.42970000000005,4,3,1,54.88,129.13209648436717,3.8167200000000023,-5.5,6.71210368126318,-71.4818,6.750264342990342,46.548531701426,20.623595,0,0
384,JAN-GHE-83b26c96-8,86.70470000000005,5,2,1,41.99,129.91244850342062,4.565820000000003,-6.0,6.578289317293817,-81.9199,6.429856425685429,78.318200805,90.64927,1,1
385,JAN-GHE-83b26c96-9,86.63470000000004,4,2,1,41.99,129.91244850342062,4.421720000000003,-5.6,5.9169323400488425,-75.1106,6.618883971139966,15.0033608685,42.4666,0,0
386,JAN-GHE-83b26c96-10,85.48370000000004,4,3,1,45.23,129.3073400592274,3.2848200000000016,-6.0,6.81348936752137,-74.0452,6.697446807969809,16.76067445,38.98899,0,0
387,JAN-GHE-83b26c96-11,72.48670000000004,3,2,1,41.99,106.87929804774572,2.879640000000001,-5.9,6.441224300144308,-76.6785,6.430835878010884,5.56069103294953,3.26725005,0,0
388,JAN-GHE-83b26c96-12,75.44970000000002,3,2,1,41.99,114.3819035389905,3.3337200000000013,-6.4,6.431864161560662,-74.0464,6.518558804473307,98.3386197794272,77.679955,1,1
389,JAN-GHE-83b26c96-13,80.46670000000002,3,2,1,41.99,119.77619405439278,3.1758200000000008,-6.5,6.225044142468642,-76.0561,6.115233821067829,64.3245071335074,39.673875,1,0
390,JAN-GHE-83b26c96-14,72.75170000000001,3,2,1,41.99,119.37590425652444,3.5900200000000018,-6.6,6.070951220446224,-78.9502,6.51180196003996,49.315057451583,49.125045,0,0
391,JAN-GHE-83b26c96-15,77.54000000000003,3,2,0,33.2,117.39253576122276,3.248920000000002,-6.0,6.2866473871683874,-68.5706,6.6220340150405175,0.0,15.100114999999999,0,0
392,JAN-GHE-83b26c96-16,82.03700000000005,5,2,0,33.2,123.75747787561933,3.7207000000000026,-6.1,6.616240555000558,-73.3879,6.5264909437229415,36.231942916967505,3.24693005,0,0
393,JAN-GHE-83b26c96-17,76.67250000000003,4,3,1,59.06,117.05193383820551,2.9853200000000006,-6.4,6.547507562104558,-73.3577,6.3225564173604125,19.0309794747148,9.7716375,0,0
394,JAN-GHE-83b26c96-18,74.44770000000005,2,3,1,62.3,119.73314677694871,2.5325000000000006,-7.3,5.826619185203684,-73.0474,6.07094261577311,69.5562188171954,33.925115000000005,1,0
395,JAN-GHE-83b26c96-20,79.96770000000005,3,2,1,41.99,122.54167523549481,3.7137200000000017,-5.8,6.366230533910535,-65.7333,6.447418728715726,43.30332433,61.618515,0,1
396,JAN-GHE-83b26c96-21,71.23450000000003,3,3,1,59.06,110.68699172380892,2.8442200000000013,-6.4,6.125544473359968,-68.1261,6.4423225098790065,15.16,3.0520025,0,0
397,JAN-GHE-83b26c96-22,82.08170000000005,3,2,1,41.99,123.54750638902401,3.9597200000000026,-5.2,6.186647798978796,-61.0343,6.432314999611504,66.91403689,67.95416,1,1
398,JAN-GHE-83b26c96-23,72.94970000000002,3,2,1,41.99,119.14869296608327,3.7739200000000017,-6.6,5.933791389166383,-74.1302,6.740990933566432,15.502346914,35.264575,0,0
