CID,qvina,rfscore_qvina,plants,rfscore_plants
FRA-BIO-8bf1eac9-3,-6.2,7.358315223692973,-90.7644,7.4371505748695705
COM-UCB-8c7d23dc-6,-7.2,7.156988054112554,-77.6001,7.268247026029528
EDG-MED-0da5ad92-3,-6.1,6.327501036408032,-70.854,6.885797804029307
LOR-NOR-f9b26152-1,-5.5,4.929599038739038,-59.7841,5.100658246586746
BAR-COM-4e090d3a-66,-7.0,7.148446252691747,-81.5147,6.759367929792428
LOR-NEU-c8f11034-8,-6.8,6.527478634365638,-66.3758,5.61071178521479
MED-COV-4280ac29-25,-6.7,6.632402059163065,-83.3988,6.77834061183261
ALV-UNI-7ff1a6f9-46,-7.7,6.7877044796869805,-88.1351,6.797838810078808
LOR-NEU-c8f11034-5,-6.8,6.0854309038739025,-76.9149,5.9382286524586485
REN-UFA-aaaed2d6-5,-6.4,6.904352297091798,-76.628,6.141320162504164
JOH-UNI-c7afdb96-1,-6.0,6.27560356232656,-70.6881,6.387721067821063
VIR-GIT-7b3d3065-2,-6.3,5.6339850753690754,-72.2252,5.638360282828278
BAR-COM-4e090d3a-29,-7.0,7.043248267010768,-87.3564,6.998795700521695
MED-COV-4280ac29-14,-6.5,6.0784434130314136,-64.1177,6.06079005627705
DAR-DIA-842b4336-13,-5.9,6.208389474414476,-72.0692,6.147167772061271
MAK-UNK-d4768348-1,-6.1,7.0487759737484685,-68.5433,7.2495970115440045
CHR-SOS-7098f804-3,-6.9,6.042819706071707,-76.6604,6.431855946331448
DAR-DIA-23aa0b97-12,-7.1,6.8826970319680365,-82.3438,6.829521233211235
