CID,activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
LON-WEI-adc59df6-47,1,13.478152508313633,-0.9516701835055013,13.478152508313633,0.05273339343498407,0.4747913870408446,459.56500000000017,429.32500000000016,459.23220542,176,0,0.2508941533941499,-0.3536578186744577,0.3536578186744577,0.2508941533941499,1.1176470588235294,1.8529411764705883,2.4411764705882355,19.142147343109023,9.867672023550496,2.316600931371604,-2.308082728758031,2.3040837359158166,-2.4361820732164965,6.059250601558832,-0.12481967413865624,1.9154851098445558,1138.3177469474526,24.71696770287793,19.793112357151283,19.793112357151283,16.201727166047124,11.1871726130929,11.1871726130929,9.069081151301154,9.069081151301154,5.532189250987675,5.532189250987675,3.698530935123818,3.698530935123818,-3.7999999999999994,29197731.63747849,24.834813471702482,10.87920391297015,6.15943600099196,199.88827519557515,5.316788604006331,11.859061670193856,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,4.39041504767482,0.0,0.0,57.68198262497842,59.37057052485872,30.189281315519285,0.0,13.979489415818465,17.501745733386574,0.0,10.30076712495354,0.0,38.64886452054262,11.444666136763056,108.2198889344115,0.0,0.0,10.216698334856806,10.077801322358383,0.0,0.0,23.343094385562797,21.424886460466432,5.817220841045895,43.503406903310825,85.71231361827464,0.0,0.0,0.0,62.3,11.949020558499464,13.979489415818465,0.0,23.684147445706763,17.671659389306566,11.126902983393993,23.108663974607573,36.659155417072604,24.26546827384644,37.65091440762392,0.0,13.478152508313633,0.0,32.00536661982031,2.8966813901486517,2.9774818965202017,-1.0873475221317472,16.386546912959222,4.837222865788483,10.255895328581255,0.0,0.25,34,1,5,0,0,0,2,1,3,3,1,6,8,0,0,0,3,5.137400000000004,132.91669999999996,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-53,0,13.3217968946838,-0.957026171579744,13.3217968946838,0.0360195596451014,0.6661325358663635,427.97600000000017,397.73600000000016,427.20265488,160,0,0.2508941622975373,-0.3493949165703112,0.3493949165703112,0.2508941622975373,1.1,1.7,2.1666666666666665,35.49569188246458,9.867568699602902,2.3370026035579397,-2.330720605536269,2.3151835349952985,-2.4889897167828745,6.301076138792569,-0.12604820694133456,2.628458826090055,924.7026068567957,22.68986996538248,18.49214744883005,19.248076394848503,13.830535685248812,9.819382229383391,10.197346702392618,9.287517565787828,9.723953346259815,4.470067426697692,4.676766379110542,3.0574202075095336,3.2397519821611773,-2.6599999999999997,1889236.4573183232,23.61730616582889,9.004325327962393,5.9240857457331435,183.69879604225974,5.316788604006331,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,51.08382130982611,56.02477487238435,29.183450161990056,5.022633313741326,9.589074368143644,29.102685623619088,0.0,10.30076712495354,0.0,58.538179749071816,4.899909730850478,71.53001457310191,0.0,0.0,10.216698334856806,5.687386274683562,0.0,11.600939890232516,22.337263232033568,15.00406483754042,0.0,58.71116701068569,55.380478275966574,5.022633313741326,0.0,0.0,62.3,17.487945810882813,9.589074368143644,0.0,11.322170198748285,16.273471080121883,5.563451491696997,17.172773409297434,12.263210640074684,45.03667987291831,37.65091440762392,11.600939890232516,0.0,6.144003857135395,31.800647048566645,3.348426847973656,1.6991645573008307,-0.7275852308515987,8.311131153593124,4.2363678639882645,15.632288346738124,0.0,0.375,30,1,5,0,0,0,1,1,2,3,1,6,5,0,0,0,2,5.207500000000005,122.70870000000006,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-55,0,13.5017968946838,-0.9072113567649293,13.5017968946838,0.028155481149709782,0.5579840741639013,486.4540000000002,454.19800000000015,485.16778936400004,166,0,0.25089432404295897,-0.34939476355099897,0.34939476355099897,0.25089432404295897,1.0967741935483872,1.6774193548387095,2.161290322580645,79.91873130164922,9.867203267957592,2.347988522613584,-2.3379188737872285,2.335425420621909,-2.4911027723332677,9.103210794497784,-0.12606450258255675,2.6980332112408245,969.7421169402563,23.560113453385558,19.414797179640427,21.00079371875513,14.258056040177376,10.242031960193763,11.035030229751117,9.686574873516953,10.540911772691477,4.915646504231245,5.715146479170388,3.2496889932885487,3.5968210779378014,-2.4699999999999998,2882317.634457375,24.79632389200764,9.347283410570741,6.034438223386962,193.62801953541612,5.316788604006331,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,39.48288141959359,78.37554039325971,33.65616967782247,0.0,9.589074368143644,33.43168963133592,0.0,10.30076712495354,0.0,65.46191694876244,4.899909730850478,70.47718519842836,0.0,0.0,10.216698334856806,5.687386274683562,0.0,15.929943897949347,22.337263232033568,15.00406483754042,6.923737199690624,64.27461850238268,53.78683072333738,0.0,0.0,0.0,62.3,11.580766081531305,9.589074368143644,0.0,17.22934992809979,11.250837766380556,15.599622499226403,10.975929837684356,12.39368714322615,51.96041707260893,53.58085830557327,0.0,0.7709640897222071,3.497925401067988,32.317759238349964,3.019036832325523,2.744831228283835,-0.6504247370244383,6.822035619803477,4.546647570778386,17.681224756693055,0.0,0.4,31,1,5,0,0,0,1,1,2,3,1,6,5,0,0,0,2,5.6250200000000055,130.13570000000004,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-56,0,13.405802941546991,-0.8713780234315955,13.405802941546991,0.01909212026816709,0.7199539034274121,407.55800000000016,374.29400000000015,407.257277296,160,0,0.25089432403680384,-0.34939476355409155,0.34939476355409155,0.25089432403680384,1.0666666666666669,1.6666666666666667,2.1333333333333333,16.161142179027962,9.867302042899102,2.343766306657295,-2.335905233008229,2.317779005179045,-2.4909829363501887,6.061128765600379,-0.12606429586568166,2.649222765711083,918.6453021297352,22.68986996538248,19.11418297582082,19.11418297582082,13.84737243765442,10.146449163763824,10.146449163763824,9.529064750997176,9.529064750997176,4.770698593417824,4.770698593417824,3.245145829482901,3.245145829482901,-2.9499999999999997,1955849.1167000337,23.330121123153525,8.820168388592796,5.559636516599023,179.7604719297747,5.316788604006331,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,45.5492484880552,62.948512072074976,28.680534585225438,0.0,9.589074368143644,17.501745733386574,0.0,10.30076712495354,0.0,65.46191694876244,4.899909730850478,72.07083275105755,0.0,0.0,10.216698334856806,5.687386274683562,0.0,0.0,22.337263232033568,15.00406483754042,6.923737199690624,64.40509500553415,55.25000177281511,0.0,0.0,0.0,62.3,11.580766081531305,9.589074368143644,0.0,17.22934992809979,16.944765761229018,5.563451491696997,10.975929837684356,12.263210640074684,58.02678414107055,37.65091440762392,0.0,0.0,0.0,32.2370053881988,3.0148796138825897,2.670305392684316,-0.6208158934870234,10.488006713487863,2.9127819481404438,17.631170170426348,0.0,0.4,30,1,5,0,0,0,1,1,2,3,1,5,5,0,0,0,2,4.862520000000004,122.43570000000008,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-57,0,13.481934445074327,-0.9508167989418002,13.481934445074327,0.037143035528192765,0.6221172105137817,437.5840000000002,402.30400000000014,437.26784198,172,0,0.250894173285359,-0.4922558753510635,0.4922558753510635,0.250894173285359,1.125,1.75,2.25,16.476421544603898,9.867550001457422,2.3389031890215146,-2.3313212026054067,2.3188188284566382,-2.4890133350812977,6.060441366028164,-0.1260500393708604,2.643768179333636,953.5177759047217,24.10408352775557,20.22953804747123,20.22953804747123,14.868540487709597,10.830306053892071,10.830306053892071,9.738014637839573,9.738014637839573,4.7893523772236914,4.7893523772236914,3.3103258658585286,3.3103258658585286,-3.1499999999999995,5262712.733866356,25.11351747570909,9.981340812742587,6.423554328533747,191.23895927367823,10.053651557806381,11.791352662431864,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,39.48288141959359,62.94851207207497,22.986606590376983,12.803725536125993,14.325937321943693,17.501745733386574,0.0,10.30076712495354,0.0,65.46191694876244,11.506791695363395,66.50738125936057,0.0,5.749511833283905,14.953561288656855,5.687386274683562,5.749511833283905,0.0,28.944145196546483,15.00406483754042,0.0,65.6349042103763,55.380478275966574,0.0,0.0,0.0,71.53,11.580766081531305,9.589074368143644,0.0,17.22934992809979,23.607231564177383,5.563451491696997,10.975929837684356,18.460054211687762,51.96041707260893,37.65091440762392,4.736862953800049,5.584960506489862,0.0,32.241386057133035,2.9983063271604937,1.748739427050248,-0.1666033207296267,8.473023825270847,4.389573882506783,18.063946628451685,0.0,0.4230769230769231,32,1,6,0,0,0,1,1,2,4,1,6,7,0,0,0,2,4.952800000000004,128.86770000000007,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-59,0,13.564615772234822,-0.955729875283448,13.564615772234822,0.039562161590481086,0.6545848687550415,437.5840000000002,402.30400000000014,437.26784198,172,0,0.2508943367289974,-0.49485395182053105,0.49485395182053105,0.2508943367289974,1.09375,1.6875,2.15625,16.466158101889743,9.867140646427,2.3508498356663403,-2.3382970503097784,2.3403825668479508,-2.4910624815840543,6.0618018434671725,-0.1260648714058019,2.720188398894388,982.8571876520117,24.267220234572104,20.445080997095054,20.445080997095054,14.796060842638164,10.665422159384946,10.665422159384946,9.907012158192304,9.907012158192304,5.150825762612503,5.150825762612503,3.4621150449034115,3.4621150449034115,-3.1499999999999995,4925021.241457856,25.11351747570909,9.550697713967004,5.752002021337049,191.23895927367823,10.053651557806381,11.791352662431864,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,39.48288141959359,62.44559649531036,22.986606590376983,13.306641112890608,14.325937321943693,17.501745733386574,0.0,10.30076712495354,0.0,65.46191694876244,12.009707272128011,66.00446568259595,0.0,5.749511833283905,14.953561288656855,5.687386274683562,5.749511833283905,0.0,29.447060773311094,15.00406483754042,6.923737199690624,64.27461850238268,49.31411120750497,0.0,0.0,0.0,71.53,11.580766081531305,9.589074368143644,0.0,17.22934992809979,17.000349599664464,11.126902983393993,10.975929837684356,19.503484684503686,51.96041707260893,37.65091440762392,4.736862953800049,5.4240808768602315,0.0,32.40287942762939,3.011543209876544,2.517302261864852,-0.15214819454335005,6.731561082766437,4.421595487445053,17.59168771965602,1.5514981284448277,0.4230769230769231,32,1,6,0,0,0,1,1,2,4,1,6,6,0,0,0,2,4.871120000000004,128.98770000000007,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-67,0,13.355217020450153,-0.7138657407407412,13.355217020450153,0.014050453514739214,0.5590264574800917,399.5790000000002,362.2830000000001,399.28857742400004,160,0,0.2474314288099281,-0.3494061515304088,0.3494061515304088,0.2474314288099281,1.2413793103448276,1.9655172413793105,2.5172413793103448,16.161360652092124,9.885668638785578,2.3730768261033672,-2.3784851765884363,2.3444131306763416,-2.5150430772087002,5.932775490266677,-0.14078631299378652,2.4170430900800173,693.8273648747464,21.604083527755574,18.64971688175356,18.64971688175356,13.636047572249227,10.803968310875122,10.803968310875122,9.543951753373321,9.543951753373321,5.773117932183869,5.773117932183869,4.293026069800792,4.293026069800792,-2.17,1812366.377534197,23.112295013007603,10.038232086543557,6.4116783769998005,175.52225714216445,10.216698334856806,6.0418408291479615,0.0,11.814359458703013,0.0,0.0,14.573052889090853,0.0,0.0,0.0,39.33442039729338,64.01187573546818,29.53790471645445,0.0,9.589074368143644,11.814359458703013,0.0,15.200676855804016,11.835812092322788,84.34540102376243,0.0,42.74482856227874,0.0,0.0,5.316788604006331,0.0,0.0,0.0,33.279013792031996,9.589074368143644,11.835812092322788,78.32808643392812,37.18137707058175,0.0,0.0,0.0,62.3,11.580766081531305,9.589074368143644,0.0,17.856200287850967,11.835812092322788,31.246737983401037,12.496841729759891,17.29359687407663,32.90394573599509,30.727177207933284,0.0,0.0,0.0,32.35126119970231,3.0639811927857563,0.33445452775539386,0.9285257276693968,2.9827766492399417,9.822018431345855,14.100315604834678,0.0,0.625,29,1,5,1,0,1,0,1,1,3,1,5,6,1,0,1,2,4.656900000000004,117.11770000000006,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-68,0,13.233165076215672,-0.8834840325018901,13.233165076215672,0.28955309901738396,0.6660582046575655,376.46000000000015,352.26800000000014,376.18992600800004,144,0,0.25089535173323396,-0.3611141404902581,0.3611141404902581,0.25089535173323396,1.25,2.0357142857142856,2.6785714285714284,16.161133894411776,10.017383515785664,2.333222092126688,-2.3263614878667416,2.3028099903635373,-2.488730298070487,6.068682052600247,-0.12604773231668487,2.1429894758061026,1002.0535892095472,20.31119030894212,16.268883514200073,16.268883514200073,13.297843614797705,9.047066659545443,9.047066659545443,7.589734220800341,7.589734220800341,4.233728739198473,4.233728739198473,3.0809438688834585,3.0809438688834585,-3.41,1984596.6215291547,19.354311913486892,7.680498332842167,4.114264010823693,163.82658631054116,10.30076712495354,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,18.71166982052172,56.498924194216976,40.896994451219385,0.0,9.589074368143644,28.40467066546763,0.0,15.284745645900747,0.0,32.35197768060318,4.899909730850478,73.20714040773825,0.0,0.0,10.216698334856806,5.687386274683562,0.0,0.0,27.32124175298077,9.589074368143644,0.0,32.37650391991683,67.64368891604126,0.0,10.902924932081056,0.0,78.09,11.580766081531305,9.589074368143644,0.0,11.814359458703013,11.250837766380556,10.902924932081056,10.975929837684356,24.526421280149368,51.233523444531386,21.863681329499244,0.0,0.0,0.0,34.83043348975393,3.9965800579491058,1.6328218301209378,-0.6610175736961441,10.185814686213991,6.2797415254682125,9.318959317523305,0.0,0.2272727272727273,28,2,6,0,0,0,1,2,3,3,2,6,5,0,0,0,3,3.7379000000000016,110.85540000000003,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-73,0,13.233547020660115,-0.8595356198034774,13.233547020660115,0.2728923899806828,0.4808899456344408,491.37300000000016,465.1650000000003,491.10697507199995,148,0,0.25089472581841604,-0.34939492283821605,0.34939492283821605,0.25089472581841604,1.3214285714285714,2.0357142857142856,2.5357142857142856,126.91270445534023,10.015314308743598,2.3338793658308794,-2.3285265961534307,2.3043535797829886,-2.489010931681581,14.11193265057884,-0.1260486492295506,2.621932462220351,859.8307414524259,20.896976746569027,16.6992542300166,18.856752521192924,13.174052374710016,9.13602546530692,10.214774610895082,7.469775813400267,8.631966495787752,4.112675147145513,5.116886674761206,2.868073391070242,3.7483177734752013,-2.22,1064738.9474108464,22.073152905231186,9.317714367635258,5.405389565437095,179.9274837076285,5.316788604006331,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,25.63540702021234,79.62147665298164,32.75363243305545,0.0,9.589074368143644,40.09261636045463,0.0,10.30076712495354,0.0,45.696536503219825,4.899909730850478,70.07756353042596,0.0,0.0,10.216698334856806,5.687386274683562,0.0,22.590870627068057,22.337263232033568,16.00989599106965,3.5701822710653963,44.86369261130446,55.380478275966574,0.0,0.0,0.0,62.3,11.580766081531305,9.589074368143644,0.0,11.814359458703013,11.250837766380556,9.991003893991406,16.539381329381353,24.526421280149368,38.970312804456704,46.39431063531072,0.0,1.042248585390947,2.2557958837238603,31.725792163952107,2.987311192995717,2.0202388851928896,-0.6220028397161323,8.482691509721173,5.376346708300451,11.434911243772323,0.0,0.3181818181818182,28,1,5,0,0,0,1,1,2,3,1,6,6,0,0,0,2,4.423600000000003,121.0937,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-78,0,13.199628826660753,-0.9042745601326956,13.199628826660753,0.31087311456313915,0.7303284624352651,390.48700000000014,364.27900000000017,390.205576072,150,0,0.2508941556276372,-0.34939492285856416,0.34939492285856416,0.2508941556276372,1.2758620689655171,1.9655172413793105,2.4827586206896552,16.16112863148884,10.013552752193952,2.3314001577833805,-2.326838691898841,2.2872728608039727,-2.488733702571873,6.059940530968923,-0.12604834226107106,2.5122653208033205,893.215344994032,21.440946820939047,17.052960402883507,17.052960402883507,13.763368772187054,9.400429969292343,9.400429969292343,7.665070990488185,7.665070990488185,4.156943203165082,4.156943203165082,2.9187286183352708,2.9187286183352708,-3.46,1961790.1624271597,21.835752980387053,9.649369540541946,6.011686562595652,171.42316738245017,5.316788604006331,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,5.2618915547384875,0.0,24.778036888983326,57.030606025913585,35.604271784916065,6.069221312792274,9.589074368143644,17.501745733386574,5.2618915547384875,10.30076712495354,0.0,45.1936209264552,4.899909730850478,72.57374832782217,0.0,6.069221312792274,10.216698334856806,5.687386274683562,0.0,0.0,22.337263232033568,16.00989599106965,11.331112867530761,44.360777034539844,61.446845344428176,0.0,0.0,0.0,86.09,17.487945810882813,9.589074368143644,0.0,5.9071797293515065,24.09248101223257,5.563451491696997,10.975929837684356,36.659155417072604,32.90394573599509,22.94892412134431,5.2618915547384875,0.0,0.0,31.55321615199786,11.718755340474972,1.6727817100481943,-0.7065332042162837,11.99164649871384,5.434962562219454,9.251837607428634,0.0,0.3043478260869565,29,1,6,0,0,0,1,1,2,4,1,6,7,0,0,0,2,3.712780000000003,112.93270000000004,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-83,0,13.286932078029661,-0.8712139917695476,13.286932078029661,0.2787319958847729,0.7403758542206974,407.5140000000002,378.28200000000015,407.22089178800013,158,0,0.2508941556375227,-0.3807915084033483,0.3807915084033483,0.2508941556375227,1.2666666666666666,2.0,2.533333333333333,16.47930874259618,9.971885004614373,2.3342070873990792,-2.327714396385801,2.3132047441831034,-2.48876301741163,6.0600221884268715,-0.12604843450639744,2.015290444197804,882.1622146817026,21.725403871315216,17.798452148223582,17.798452148223582,14.297843614797705,10.152238375067984,10.152238375067984,8.492555667133255,8.492555667133255,4.989303023574021,4.989303023574021,3.5997716349728206,3.5997716349728206,-2.9899999999999998,5723019.305860756,21.71249997593812,9.218544842107796,5.130768306699207,177.50324389135574,10.053651557806381,6.0418408291479615,0.0,5.9071797293515065,5.9071797293515065,0.0,19.472962619941327,0.0,0.0,0.0,24.778036888983326,57.030606025913585,41.708238172664366,6.606881964512918,14.325937321943693,17.501745733386574,0.0,10.30076712495354,0.0,44.69070534969058,18.11367365987632,72.57374832782217,0.0,0.0,10.216698334856806,5.687386274683562,0.0,0.0,35.5510271610594,14.325937321943693,0.0,50.27868308070123,61.446845344428176,0.0,0.0,0.0,71.53,11.580766081531305,9.589074368143644,0.0,11.814359458703013,23.775625777054874,13.027703587438927,16.539381329381353,24.526421280149368,45.03667987291831,16.879702808552036,4.736862953800049,5.481062788610761,0.0,31.839451331496786,2.9916285850760063,1.967382345104658,-0.2733826822995288,10.439879088981273,5.4665370542008676,10.837441488829182,0.0,0.375,30,1,6,0,1,1,1,1,2,4,1,6,6,0,1,1,3,3.7605000000000017,117.17570000000003,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-adc59df6-89,0,13.21484095490048,-0.7710633975812551,13.21484095490048,0.12067672902494395,0.8081325753459337,371.48100000000005,342.24900000000014,371.22089178800013,146,0,0.24743337846530206,-0.3727782714426485,0.3727782714426485,0.24743337846530206,1.4444444444444444,2.185185185185185,2.6666666666666665,16.509487538579982,9.769491543018164,2.4909359573075407,-2.3907826303621027,2.452754569919592,-2.521564791644076,5.933356348339647,-0.14044573299596244,1.957893863108744,707.1320591238562,19.656489770562867,16.403264633838173,16.403264633838173,12.745730681982012,9.552897309841374,9.552897309841374,8.583295704840161,8.583295704840161,5.301688855246871,5.301688855246871,3.955849474962908,3.955849474962908,-2.21,861631.5524146194,19.54879460630084,7.426354588204365,4.211308728892033,160.53514487495232,14.953561288656855,6.0418408291479615,0.0,11.814359458703013,0.0,0.0,14.573052889090853,0.0,0.0,0.0,12.645302752060108,58.59688526607139,23.49606388730649,18.249773604644567,14.325937321943693,11.814359458703013,0.0,15.200676855804016,0.0,69.67815581243886,6.606881964512918,42.74482856227874,0.0,0.0,5.316788604006331,0.0,0.0,0.0,45.48694656752861,14.325937321943693,0.0,58.05979041162087,37.18137707058175,0.0,0.0,0.0,71.53,11.580766081531305,9.589074368143644,0.0,23.45725109883466,12.170333456209915,25.683286491704038,6.076020106833881,23.359963942538236,26.837578667533478,16.879702808552036,4.736862953800049,6.055842191043085,0.0,31.86454345395565,3.0136051272360795,0.14872027746283645,-0.4878285619803473,2.67964415627362,8.523974439886912,9.868165582788825,0.0,0.5714285714285714,27,1,6,1,1,2,0,1,1,4,1,6,5,1,1,2,3,2.7636000000000003,102.85570000000006,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
